"kegg","level_1","level_2","BRITE_id","X","LS001","LS002","LS003","LS004","LS005","LS006","LS007","CD.SRS301865","CD.SRS301866","CD.SRS301867","CD.SRS301868","CD.SRS301869","CD.SRS301870","CD.SRS301871","CD.SRS301872","CD.SRS301873","CD.SRS301874","CD.SRS301875","CD.SRS301876","CD.SRS301877","CD.SRS301878","CD.SRS301879","UC.SRS071964","UC.SRS071970","UC.SRS071978","UC.SRS071981","UC.SRS071982","UC.SRS071988","HE.SRS011061","HE.SRS011084","HE.SRS011134","HE.SRS011239","HE.SRS011271","HE.SRS011302","HE.SRS011405","HE.SRS011452","HE.SRS011529","HE.SRS011586","HE.SRS012273","HE.SRS012902","HE.SRS013158","HE.SRS013215","HE.SRS013687","HE.SRS013951","HE.SRS014235","HE.SRS014923","HE.SRS014979","HE.SRS015065","HE.SRS015217","HE.SRS015578","HE.SRS015663","HE.SRS016018","HE.SRS016095","HE.SRS016335","HE.SRS016495","HE.SRS017103","HE.SRS017433","HE.SRS018427","HE.SRS018656","HE.SRS020328","HE.SRS020869","HE.SRS022713","HE.SRS016585.suspect","over","kegg.selected","group"
"K12529","Metabolism","Metabolism of other amino acids","","K12529(putative_selenate_reductase_FAD-binding_subunit)",6.3825227730465e-05,0.000179385445471716,0.000174963580636832,0.000128096601882246,4.25423705452792e-05,5.66347450623296e-05,0.000141900027518025,4.48642230118164e-05,2.43145816526942e-05,0.000140331122924329,0.000162940898114216,0.000164979322932911,0.000259003215820569,0.000216143937587217,6.11431066505155e-05,0.000169842321300218,1.891878936397e-05,0.000183311214254057,0.000106929923469974,0.000210959094733009,5.23263717536468e-05,0.000199058628704472,0,7.6999780287971e-05,0,0,9.54308629223929e-05,2.32782635186693e-05,0,1.31981915845809e-05,2.62267466619159e-05,8.1613476273647e-06,2.46596697110901e-05,1.77713944198807e-05,1.96481443440401e-06,0,5.42806463932023e-06,1.34252495135889e-05,2.45404570759296e-05,0,1.9830543755863e-06,0,9.08050005266774e-06,5.77388139989425e-05,3.22490873058378e-05,2.566281600826e-05,4.57124594697484e-06,6.03494666300187e-05,3.42884939209337e-05,2.92209020192805e-05,2.7348983751291e-05,3.38757204567947e-06,1.33468098919356e-05,0,1.65757778442763e-05,4.04568470832077e-06,1.17373326545269e-05,2.31891894064092e-05,1.87137734770904e-05,8.55860968832706e-06,1.13347417915e-05,0,0.000239035104642456,0,"1 Used for KS selection","TS under"
"K13252","Metabolism","Enzyme families","ko01000","K13252(putrescine_carbamoyltransferase)",5.4859945117792e-05,4.08615062751053e-05,7.92610432435428e-05,4.41941047116732e-05,4.0724544014841e-05,5.03675133758944e-05,5.4578496539403e-05,4.92970086065346e-05,2.86648185130526e-05,0.000218648357058626,1.39808868318191e-05,7.31976682642903e-06,1.64866594819711e-05,0.000123293096107536,5.97943552871353e-05,4.97123861708407e-05,2.90471086772081e-05,9.56973086803862e-05,0.000184053288361209,0.000120520881618555,0.000113738481160639,4.42290276774388e-05,0,0,0,0,0.000103601081112684,2.72752889545227e-05,0,1.41908300860854e-05,5.39953858685103e-06,0,0,3.46277841904257e-06,0,0,1.79524334967789e-06,3.86724626204534e-05,9.31524470975057e-06,0,0,0,1.83710039777216e-06,4.39362159667005e-05,1.46330190325324e-06,8.34161761755755e-06,6.50484947148879e-06,4.14443326958074e-06,4.11195468821414e-06,4.06400927606518e-06,7.80537727162097e-06,8.75914025762495e-06,4.68269226607984e-06,4.5737096448745e-06,6.97032325328093e-06,3.49154524107566e-06,0,1.13676142858827e-05,1.21093000448362e-05,1.79828941243671e-05,1.19854825117002e-06,0,0.000237645365661976,0,"1 Used for KS selection","TS under"
"K13637","Genetic Information Processing","Transcription","ko03000","K13637(GntR_family_transcriptional_regulator,_uxuAB_operon_transcriptionalrepressor)",0.000205475097431582,9.49349844445146e-05,0.000121281450639844,8.35927850734593e-05,4.22571686049232e-05,4.3057096391501e-05,0.000122247390736642,6.4983003284512e-05,3.98095571412671e-05,0.000124834894707651,7.35533583418724e-05,6.1545742457574e-05,5.60103631621654e-05,0.000120997898247294,4.23719432186026e-05,5.4169368766815e-05,3.80452639665589e-05,9.5401341325306e-05,0.000114417011435944,6.74448909621013e-05,0.000213270510646626,1.54294700224935e-05,0.000206655284183273,5.29556169269463e-05,0,0,0.000397175888446115,8.44302420682051e-05,0,2.48210126094275e-05,1.1696788113927e-05,1.48617951755787e-05,5.35378064866832e-06,1.93849539031843e-05,1.21372431908649e-06,0,4.00714007631417e-06,1.2100698920721e-05,2.58578857680109e-05,0,0,0,3.81277799702434e-06,2.90006534962627e-05,2.01456460576328e-05,1.33469439655015e-05,2.28632059864623e-05,3.75949137303937e-05,7.57680889599356e-06,2.21696215677136e-05,1.49258652613161e-05,7.95907410302842e-07,1.19309341059698e-05,1.4791167056653e-05,2.19882229609847e-07,2.47495685878691e-06,5.63016860226142e-06,4.02238498741561e-06,0,9.84677738781189e-06,8.87398579555658e-06,0,0.000584353796680517,0,"3 under.abundant","TS under"
"K13654","Genetic Information Processing","Transcription","ko03000","K13654(GntR_family_transcriptional_regulator,_colanic_acid_and_biofilm_genetranscriptional_regulator)",4.07852236539571e-05,0.000138540789669396,0.000160858846244645,0.000125223559053905,7.50978362336424e-05,5.87879297263874e-05,6.9683085530056e-05,0.000103917044867625,7.20367415095075e-05,0.000274921937541621,5.76283749655543e-05,5.24488782461026e-05,6.14081354306206e-05,8.34892815182857e-05,4.16003888317549e-05,0.000174736869686193,7.88779806738195e-05,0.000287347325831673,0.000255933280302815,0.000127417309785455,0.000451731629220703,0.000183166438744191,0.000174705037131966,2.62024191677257e-05,7.47776890804117e-05,0,1.18227416208099e-05,2.46618944614996e-05,0,1.7704294562112e-05,1.56011561481648e-05,1.19689886058883e-06,1.17382121840505e-05,2.0358990608543e-05,1.51453723721678e-06,0,5.17493151948626e-06,1.61626250960871e-05,9.69073845646734e-06,0,1.52047326381842e-06,0,2.34691501156593e-05,5.8746026874707e-05,4.88577831182667e-05,1.15435443110052e-05,2.13084120027599e-05,4.30713821226856e-05,5.84544580437547e-05,3.04576545639639e-05,3.65173577940161e-05,4.63400657753948e-06,1.10100898043975e-05,1.19660777618269e-05,7.42642771534186e-06,6.97522548317743e-06,9.75355719563605e-06,4.41286626947981e-06,1.6382023490504e-06,3.6830641562999e-05,2.35982932010128e-05,0,0.000158717827485295,0,"1 Used for KS selection","TS under"
"K14055","","","unknown","K14055(universal_stress_protein_E)",5.25877981580945e-05,2.2915381477816e-05,2.62533114330071e-05,1.7668418894249e-05,4.14784598191532e-06,8.81534532655542e-06,3.26308145662e-05,5.5099311201213e-05,3.80598512955134e-05,1.57747353679067e-05,8.46312672041064e-05,7.14191862377685e-05,4.63012595139526e-05,2.34366129661651e-05,6.67800771524399e-05,3.77901953948256e-05,2.22662966234114e-05,1.08339278033411e-05,4.51010988007589e-05,2.18196401492209e-05,7.29075201640463e-05,3.40396172324198e-05,6.26352305641264e-06,1.6954137307356e-05,0,0,5.55310014150956e-05,3.29322886020983e-05,0,2.40913934622089e-05,0,0,2.41521127353776e-06,9.36424262842943e-06,0,0,1.38596425942574e-05,0,1.46680015315076e-06,0,0,0,1.92097756430467e-05,0,0,2.0667207170733e-05,0,2.22503773160599e-05,0,1.19290894091947e-05,1.52209110008902e-05,2.2656221493561e-05,1.83295067724592e-06,0,0,9.34232013171192e-06,0,2.16563851410495e-05,8.21302349267748e-05,8.13148501003417e-06,1.21444338259449e-06,0,0.000164275759928418,0,"1 Used for KS selection","TS under"
"K15585","Environmental Information Processing","Membrane transport","","K15585()",0.000168255292796263,0.000158661229893128,0.000193236769512342,0.000119270273626486,6.77721630739374e-05,9.52591309484591e-05,8.24396397476964e-05,0.000129867374072319,8.89175744351742e-05,0.000336980542465108,3.68652129542022e-05,3.73217446769562e-05,9.39767063827476e-05,5.3555629600194e-05,0.000111514252776278,1.53856048606441e-05,9.04749633782639e-05,4.83680944653749e-05,0.000326409685203986,0.000211774106158852,0.000173552500880964,4.39918184286104e-05,9.51765091640921e-05,4.30089951259843e-05,0,1.37723709130914e-05,8.1203739687039e-05,2.75681515591962e-05,0,1.11518147934605e-05,3.01170278177336e-05,1.07594212826552e-05,8.66530894236301e-06,2.84264147713744e-05,8.83363293009297e-07,0,1.75196306543973e-05,1.30082280239407e-05,3.18743893658168e-05,0,2.04005085518013e-06,0,3.77654499693106e-05,4.09317689937157e-05,1.65092256843296e-05,6.86703767515825e-05,8.66755157238523e-06,3.38650030279345e-05,1.06520655734437e-05,3.05808708540876e-05,3.36156152411008e-05,3.79839248882571e-06,3.33480884640067e-05,4.11345354876113e-06,1.71381212500294e-06,1.93328009262739e-05,4.35209849409925e-06,5.69867891355502e-05,0.000217108523574572,1.90447967422094e-05,2.1878540973111e-05,0,0.000187573429035268,0,"1 Used for KS selection","TS under"
"K15599","Environmental Information Processing","Membrane transport","","K15599()",2.97501166216897e-05,3.73596677508848e-05,3.63383075203816e-05,4.48392388267845e-05,0.000182843550371227,3.97118226211168e-05,3.1798748789119e-05,7.88734754017007e-05,5.47348917266009e-05,1.70897526996845e-05,0.000269532540001622,0.000196821633659367,8.50658521858817e-05,3.06471162067141e-05,0.000103801638576147,4.19815795104972e-05,5.49674938983627e-05,2.02958250668998e-05,4.66471135599644e-05,2.06757721193899e-05,7.74008323803616e-05,2.29870026027164e-05,0,0,2.72638063150855e-05,5.50027778193811e-05,2.97278458283563e-05,1.70502574110304e-05,0,0,9.41677465930896e-06,0,0,2.29377312941597e-05,0,0,2.36999823014146e-07,2.66142446988588e-05,1.39207296056272e-05,0,0,0,5.46343836661697e-06,4.84794074559192e-05,2.66510216213676e-06,2.33896299568908e-05,2.52630896872951e-06,2.22937749220079e-05,0.000146386980348386,6.09383338826516e-06,6.82908667588848e-06,1.71588483366975e-06,2.95246886359159e-06,1.0711423051883e-06,3.19755482328994e-05,4.83685679530375e-06,0,0,3.03639458119173e-06,0,3.31383183822575e-06,0,0,0,"1 Used for KS selection","TS under"
"K03773","Metabolism","Enzyme families","ko01000","K03773(FKBP-type_peptidyl-prolyl_cis-trans_isomerase_FklB)",7.58033287884787e-05,4.91532622419584e-05,7.30999875412143e-05,5.360179574835e-05,5.43992927579565e-05,0.000259266282844404,0.000129473647962265,1.39156114260484e-05,3.45847393681119e-05,0,3.95154588602913e-07,0,0,1.98520104762263e-05,1.75508120026889e-06,1.11740887993446e-06,0.000171611105193805,4.40621533830314e-06,9.50287503439494e-06,0,0,2.22652126972539e-05,0,0.00059584765819719,0,0.000297582238149921,0.000387541851142677,0.000546384792826864,0.000626038433161844,0.00054292499601277,0.00046687328544876,0.00059948541579811,0.00100077773670536,0.000160359852866205,0.000664580564659421,0.000804399951719592,0.001062814703384,0.000410325574873592,0.000317948320121909,0.000762651522316941,0.000635352176923894,0.000738215054678443,0.000757691876460862,0.00013622550142496,0.000433727616510219,0.000150691099255509,0.000129554930974461,0.000401686818356242,0.000151197321692652,0.000576039583619546,0.000583907370965133,0.000632548683959419,0.000540091505965045,0.000313412211698926,8.90059731106985e-05,0.000581962127574141,0.000778278104028941,0.00060754564117435,0.000371442384456171,0.000436897697596979,0.000442620395986816,0.000657843162997204,0.000255379367502869,0.98,"0 Test set","HS over"
"K01132","Metabolism","Glycan biosynthesis and metabolism","","K01132(N-acetylgalactosamine-6-sulfatase)",0.00016995142698531,3.8869898371037e-05,9.36560281782755e-05,0.000119216301013128,0.000172362672432311,0.000413976380791341,0.000132313048274845,2.51132681724965e-05,3.13332196265976e-05,0,0,0,7.23305689835456e-06,0,0,0,0.000167061075959622,0,1.13227131818624e-05,0,0,1.36840246228126e-05,0,0.000950862953980727,0.000237521774965299,0.000777854193489016,0.000531583999542194,0.00106216296886097,0.000954906686358792,0.000773998312776251,0.000670734569813435,0.000831427970379407,0.000612255508408644,0.00030458816393767,0.00104180830460747,0.00142038976475856,0.000449996308569347,0.000889397289257304,0.000817867645365347,0.00160406390367341,0.000905297402464415,0.00212613482617851,0.000587653618625952,0.000100857880855095,0.000796857399784161,0.000168649378521194,0.000259964506122973,0.000470099350571225,0.000661001436832776,0.00110032434370948,0.000671391313406463,0.00102881755337257,0.000638642774480719,0.000571549688470691,0.000148158022735548,0.000982175002932144,0.0011611718657757,0.00113314200578607,0.000600485715458728,0.00067150056036428,0.000787637500928446,0.00135641129862603,9.73413300262612e-06,0.974,"0 Test set","HS over"
"K02508","Genetic Information Processing","Transcription","ko03000","K02508(AraC_family_transcriptional_regulator,_4-hydroxyphenylacetate3-monooxygenase_operon_regulatory_protein)",5.73550286285615e-05,0.000101686178996628,0.000124469050372587,9.61063967423918e-05,6.36189182023779e-05,0.000430778871542812,0.000131702508474365,1.42790344554821e-05,6.20955142587203e-05,2.91889175439099e-06,1.59405722372664e-07,0,0,2.64355332031571e-05,0,0,0.000284378340805893,6.14686478752602e-06,1.03949804190674e-05,0,8.92275461725324e-06,2.39009774455765e-05,0,0.000979785230435274,0.000291876491299914,0.000297216459854316,0.000538846181141251,0.00106247319886099,0.00105651056769881,0.000683235607034526,0.000382161507430543,0.000810319526189606,0.000676673584163073,0.000205265313715603,0.00113387714498664,0.0010383847283629,0.000643576807147528,0.000623866573689914,0.000473333396989669,0.00112481106142033,0.00127298239281092,0.00128095537015131,0.00050962805200348,0.000178289157426398,0.000549614107836375,0.00023745394200579,0.000219165390934317,0.000552968014381699,0.000173384963196809,0.000802621151145122,0.000840537593752843,0.000772387769282596,0.000892018078218295,0.000536906540124968,0.000146898270696943,0.00080154623367325,0.000969075420703684,0.00100483289473611,0.000530880624922996,0.000431639200808585,0.000669693217762027,0.00114116689089158,6.82387067422637e-06,0.972,"0 Test set","HS over"
"K06142","","","unknown","K06142(outer_membrane_protein)",0.000156534581326879,7.20695564658329e-05,7.49861379188584e-05,6.91357145992614e-05,6.4305402714498e-05,0.000308042828442154,0.000140444132670219,0.000208020196518724,0.000183682805235715,7.41416487548891e-06,1.79912371336658e-06,6.96282214294404e-06,7.63365278787311e-06,2.24228991341228e-05,2.85736653678337e-05,8.15224954001845e-06,0.0003268849009787,2.10186478453972e-05,4.11974544074567e-05,5.35823262536896e-05,0,9.4913352428862e-05,7.13602741209864e-05,0.000614696792441346,0.000191564229511332,0.000222423696824533,0.000357182364335801,0.000561944451129221,0.000669431916012657,0.000654608215921185,0.000548359890758285,0.000606696304774349,0.00116775844183309,0.000239321250779466,0.00072449399196057,0.000635948507641508,0.00109358655079223,0.000452018607781709,0.000395844782745084,0.000758483996187574,0.000715946501379219,0.00075040367541269,0.000883145135069324,0.000166185831967733,0.000474101689467115,0.000277313461457132,0.00018227013478802,0.000447942696579532,0.000152478789071191,0.000558564627600819,0.000673316957823141,0.00077149948812155,0.000518891639496977,0.000376003915880842,0.000120320770239817,0.000705325282374572,0.000769006426374763,0.000591244097050069,0.000832551957663848,0.000591856829138835,0.000521633972610914,0.000723160463732448,0.000187255111970433,0.968,"0 Test set","HS over"
"K05361","Metabolism","Metabolism of other amino acids","","K05361(phospholipid-hydroperoxide_glutathione_peroxidase)",7.37292328206549e-07,1.39702139476543e-06,2.50709350506398e-06,1.53032544773857e-06,6.15631981879993e-07,4.57360183945947e-06,1.86134495841626e-06,0,0,0,0,0,0,0,0,0,1.03212497938489e-05,0,6.26169898594065e-07,0,0,0,0,0,0,0,0,0,3.03681320026154e-05,3.80110550298902e-05,0,5.2685514712393e-05,7.14755696531041e-06,7.72048633851594e-06,4.18568769337652e-05,4.13946395046016e-05,3.33955144503032e-05,3.93070323787829e-05,1.46942173963409e-05,0.000103050961478699,7.04029129355839e-05,2.77744704435429e-05,3.68600047124838e-06,8.80655013033301e-06,2.36529914736039e-05,8.11813853613816e-06,2.22668050934023e-06,2.45324638194934e-05,4.57165422861083e-06,0,7.68593439550309e-06,2.77852567668495e-05,1.94309134804541e-05,6.13461430318051e-06,5.908284362148e-06,5.44607689333089e-05,2.31261144347096e-05,2.56387960733958e-05,0,1.35683814390441e-05,4.08555234788839e-05,6.58549192844237e-05,0,0.966,"0 Test set","HS over"
"K01960","Metabolism","Overview","","K01960(pyruvate_carboxylase_subunit_B)",0.000192245141045808,0.000177497919847585,0.000190834237399379,0.000180717903117146,0.000261902377209108,0.000473877360667759,0.000278334416258134,0.000102865548446593,0.000121732098608759,4.09917089063098e-05,7.39542854848316e-05,7.14132674958687e-05,4.08588140972552e-05,6.29141128520424e-05,2.79882765970161e-05,4.8413178202498e-05,0.000333184810250029,5.50274466782865e-05,6.72026080982542e-05,7.99535267132089e-05,1.93270919011155e-05,9.90317995624835e-05,5.25504962710753e-05,0.000759586097196877,0.000578770582923672,0.000969351267058094,0.000334636035979066,0.000711740795005217,0.000789538489261221,0.000716859986489197,0.000523278052608474,0.000834491326387181,0.000616555959238263,0.000318042421522852,0.000914422345256705,0.00104579214373193,0.000733100693648705,0.000572762475262877,0.000406916280959673,0.00104124913734137,0.000950789501089622,0.000948455105729331,0.000646822012814725,0.000219735467725783,0.000634653451408356,0.000266142738951484,0.000238034181577358,0.000496080909007613,0.000284070714456008,0.000717024212962207,0.000585687300075064,0.000871193820287072,0.000555679822433225,0.00044247767540666,0.000239935169738132,0.000959901075980229,0.000910994641813631,0.000776636515765209,0.000578753352169713,0.000569226688251583,0.000747225592097328,0.000913732811352818,9.02183595809938e-06,0.964,"0 Test set","HS over"
"K03832","Environmental Information Processing","Membrane transport","ko02000","K03832(periplasmic_protein_TonB)",0.000205966896857622,7.05088497572779e-05,0.000102748248371532,9.54115773726645e-05,9.10866258268398e-05,0.00044424194893255,0.000141182567051416,0.000130869932003608,0.000152098084870088,5.00353090389429e-06,5.48627090834713e-06,1.33954775877288e-05,2.42570612703175e-05,7.96435987550965e-05,1.39575315773646e-05,0.000110034003829126,0.000336649751714963,1.2331705478618e-05,3.46987483952446e-05,5.68856162504057e-05,0,7.43767272937564e-05,6.73749241371895e-06,0.000811311248743247,0.000547571700865627,0.000579189720167961,0.000623823128185783,0.000844671543592237,0.00109890840733731,0.000737609412839093,0.000579939742372692,0.000875387951023791,0.000777253835212937,0.00026787806930016,0.000975003772258799,0.00111841718373217,0.000900425675586484,0.000718504715347683,0.000582290179149014,0.00100925479037646,0.000930432346608008,0.00126990654959554,0.000907659848117171,0.000157317040741818,0.000664272303720415,0.000337092158970695,0.000241953627960621,0.000581448345431348,0.000248389912082481,0.00107774838367631,0.000747954047054441,0.0010944540955254,0.000799469506193303,0.000537814264450762,0.00014423573186269,0.000903284116947051,0.00125135522710399,0.00101032535434872,0.000751827640988872,0.000669162912817624,0.000698471353767286,0.000801278160744252,0.000173597536198992,0.96,"0 Test set","HS over"
"K01278","Organismal Systems","Digestive system","","K01278(dipeptidyl-peptidase_4)",4.00880762067432e-05,3.34382371150083e-05,4.76171157876225e-05,4.22410609930449e-05,9.16028342202594e-05,0.000288268765800082,8.43535036204449e-05,7.63202667830463e-05,8.50598573598363e-05,2.09939474611627e-05,0.000283403454413591,0.000278556941847116,0.000115489109581392,0,9.10324524411948e-05,4.91122947797731e-07,0.00027050327195986,8.77176446021852e-06,6.62970833525614e-05,9.89811170650178e-06,0.000102302062069866,4.30333053634652e-05,6.38221830611011e-05,0.000751926189582983,0.000767381707419477,0.000338211032739362,0.000350938810161949,0.000720233803453158,0.000910992017991653,0.000644074193970438,0.000440805120581055,0.000844522266588961,0.000793154496081744,0.000231782331860002,0.000953575261454991,0.00107637763913382,0.000849704513543869,0.000546782724610066,0.000485423676119098,0.00138230235812946,0.00111285107903839,0.00110455266401435,0.000755294842050782,0.000144290982241639,0.000587860792902089,0.000205843231400288,0.000100599503615744,0.000518570208079037,0.000125360590668269,0.000925454196417405,0.000779031023143056,0.000717215817229793,0.000502960359123455,0.000395200961584622,9.38820485416607e-05,0.000897869660872801,0.00121856726475288,0.000717373014978903,0.000243800374775697,0.000445695542357276,0.000651854217307299,0.00105013508822866,9.89540259671623e-06,0.958,"0 Test set","HS over"
"K03559","Environmental Information Processing","Membrane transport","ko02000","K03559(biopolymer_transport_protein_ExbD)",0.000251532731397604,6.254241298119e-05,9.1870040420673e-05,8.95298529561507e-05,0.000111183133060172,0.000283672067768239,0.000140520418398765,0.000211181372445847,0.000194864164444772,6.21530275998175e-06,2.15239753465963e-06,1.19630274734443e-05,1.02592364684414e-05,2.00010417371121e-05,2.265460889507e-05,5.07076959743199e-06,0.000285849348578374,1.50836698196316e-05,4.14356866177153e-05,5.98094663185811e-05,0,4.90516949910274e-05,0,0.000552585411914879,0.00021950173994487,6.04644316361352e-05,0.000366512010425008,0.000536332865935789,0.000618425899371017,0.000488351247038627,0.000363398040210726,0.000568662676178485,0.000416367445854979,0.00018727538206925,0.000539895834175803,0.000608906957883021,0.000554705174698481,0.000467162444281968,0.000359296238303035,0.000545342949881441,0.000641560172564606,0.000844394148657324,0.000543881845978946,0.000121656021234648,0.000443761159435081,0.00021773368227608,0.000184221572264641,0.000403529230689441,0.000287842797525959,0.000458033970935912,0.000474513704817132,0.000667958253921597,0.000590787291466379,0.0004846245375801,0.000106327377353802,0.000665260830643597,0.00063274741668083,0.000572770710243877,0.000634675785517483,0.000517035336309356,0.000546677082970254,0.000568417006937591,0.000235970233110537,0.958,"0 Test set","HS over"
"K01135","Metabolism","Glycan biosynthesis and metabolism","","K01135(arylsulfatase_B)",0.000168896435467225,3.8553132700532e-05,0.000137360839371198,0.000177909757657209,0.00026838278836144,0.000450284089248391,0.000182839561142325,1.20825487574497e-05,2.74653870087145e-05,4.5222986717622e-06,4.03478816631355e-06,1.23120810431362e-05,7.68748913619288e-05,1.391089488876e-05,0,4.54198742870428e-05,0.000250880291234409,0,1.12324640037588e-05,1.14889503101147e-05,2.07484475406129e-06,2.78394548538075e-05,0,0.000987527609182192,0.000160140707681123,0.00037529751620584,0.000785873729607592,0.00113415868289201,0.00111701954982257,0.00092401737255038,0.000497075801612381,0.000721660880751218,0.000592592387014524,0.000266822925436911,0.00103451135143995,0.00118002385101719,0.000609961437264557,0.000833429673847858,0.000858624776628019,0.00191378330634681,0.00154569842087768,0.00207665992550723,0.000941521655669887,9.43636194358719e-05,0.000753767013875508,0.000183826091253288,0.00029717708520834,0.000545917749120708,0.00077905364498627,0.00117120039600348,0.000755307863495305,0.00115948966625705,0.000696104171865459,0.000705756440646158,9.73496618572625e-05,0.00107447459775302,0.00135433864905223,0.00115368205040833,0.00063011919902296,0.000729738516497827,0.000793044441552903,0.00165661170583915,3.63168547383212e-06,0.956,"0 Test set","HS over"
"K06196","Environmental Information Processing","Membrane transport","ko02000","K06196(cytochrome_c-type_biogenesis_protein)",0.000304644901824283,0.000117441347499942,0.000107223797644463,0.000125180468065552,0.000113307156082736,0.000354264913952386,0.00012262744869426,7.75615152700898e-05,5.22662892768952e-05,0.000156358657378713,0.000134272026436404,0.000145335556611081,0.00016945224542502,0.000301121360995056,5.51086153785256e-05,0.000313012097297757,0.000177963530418713,0.000189036093146711,0.000129167966861608,0.000121894632926799,0.000128154080808912,0.000157886292060929,0.000396448390792843,0.000386782607883584,0.000208482763921971,0.000364530248628278,0.000244736218565308,0.00038387395091542,0.00061088110382836,0.000540399051720795,0.000379322595450724,0.000705367289024424,0.00046167791497618,0.000206418150091231,0.000737135439646813,0.000666307575688821,0.000488483008038745,0.000517313929540916,0.000460712480793163,0.000928340601152731,0.000809354487881159,0.000680692047509673,0.000435010657350911,0.000194004417773634,0.000399427359713084,0.000217844538192316,0.000177355050284177,0.000395369259324477,0.000158561484713922,0.000656579108332616,0.000687013303427637,0.000624454074174635,0.000502075929367153,0.000442306717536459,0.000133338312170857,0.000525253572976521,0.000694898161805197,0.000506397017152476,0.000629671131362099,0.000509428367149013,0.00053064260787697,0.00067049892484969,4.0400074827469e-06,0.954,"0 Test set","HS over"
"K06921","","","unknown","K06921(queuosine_biosynthesis_protein_QueC)",0.000181151947113927,0.000122488430473814,0.000140099663707974,0.00020700494685535,8.86981486770628e-05,0.000463446846125665,0.000183322294670076,0.000277211564813191,0.000219303466452217,0.000318352622234284,5.82573040358876e-05,4.03490111325436e-05,6.10363291221404e-05,5.89947866986401e-07,0.000326148305810538,2.39170104945071e-05,0.000324472606179744,0.000177900712394232,0.00029046960132846,0.000170061124166845,0.000528782773785215,0.000156355058154785,0,0.000536351293063023,0.000616306208599318,0.000823772223498973,0.000299588102296696,0.00041870690232324,0.00122590758333704,0.000679867739181766,0.00103592759367261,0.000440278551863659,0.00285256364899264,0.000232634814433312,0.00100759675744407,0.000968914591513432,0.00124855571182055,0.000481389908841397,0.000349722946417219,0.000636134213349582,0.000689202566101969,0.00142970135577638,0.00167184935697321,0.000352851655275675,0.000544624692141028,0.000382556148700531,0.000385057053128937,0.000524041260412069,0.000340421642381464,0.000640059806408354,0.000361736522306973,0.000558040408718958,0.000636417322237612,0.000438425892686717,0.000295406248550317,0.000591647260666979,0.000675331613687375,0.000474482742987194,0.000517233198471407,0.000573192184275586,0.000438064237378599,0.000733559337112528,5.33204275597996e-06,0.954,"0 Test set","HS over"
"K01184","Metabolism","Carbohydrate metabolism","","K01184(polygalacturonase)",5.56402992519612e-05,0.00024531425748723,0.000135286461207371,0.000171339198254242,0.000344942765063426,0.000607685844822015,0.000330848648472963,9.51312447363673e-05,0.000110330219851841,2.28412220307947e-05,0.000106380338456625,9.61946592205549e-05,3.97621596762861e-05,7.26262564687942e-05,1.42683068707292e-06,0.000159806063027049,0.000509379647954516,0.000100168207119097,2.52794634555241e-05,9.417675638865e-05,8.58749422454614e-06,9.64638130223067e-05,0,0.00233215475790574,0.000675474280571248,0.000554112439202384,0.000857393315030822,0.00238135299826166,0.00237082385604772,0.00125436684334762,0.000749678860334542,0.00136396062566601,0.0017049439081273,0.000417293090660743,0.0016413208820005,0.00236198503672058,0.00139414774327891,0.000766111803670365,0.000918863799058982,0.00313986739931367,0.00338218864294907,0.0030147071566805,0.00128500810945335,0.000607178738925337,0.000565831712583104,0.000789962705207887,0.000250427000939973,0.00124481651199298,0.000443019014249775,0.00165404667847076,0.0013138538645191,0.00131859083875419,0.00147970859229457,0.00079481797279246,0.000329354975822772,0.00138894073060228,0.00176373952199612,0.00121852047688859,0.000332633560882523,0.000431021439595915,0.0014862588701994,0.0031082139227942,8.98022779822672e-06,0.952,"0 Test set","HS over"
"K05970","Metabolism","Enzyme families","ko01000","K05970(sialate_O-acetylesterase)",4.53457727596878e-05,4.63943671958901e-05,8.1837205324396e-05,7.09508158629136e-05,0.000174433381931607,0.000437336078953599,8.13377812534307e-05,1.6389863280708e-05,4.63351486779242e-05,0,0.000562428611012717,0.000588830282722798,0.000228904422808104,0.000106039003802973,1.11698088830744e-05,1.26888185350431e-05,0.000246649171568368,4.01595870545638e-05,1.07748517869536e-05,1.55332292668111e-05,4.21004368780914e-07,3.13067760988011e-05,8.81277815822532e-06,0.00106219691445297,0.000599830972913593,0.000491471063931695,0.000567763219282612,0.00111293645817402,0.00108984611416304,0.000598233855732289,0.000417536660964751,0.000592724922645392,0.000465716956717361,0.000317761669426535,0.00116473301011461,0.00140972273438766,0.000548407771553648,0.000477178392560197,0.00035406389198772,0.00130871456838937,0.00124682437599134,0.00201337904192762,0.000463294746854642,0.00011768292991178,0.000507196529874775,0.000210539696888963,0.000219677798147717,0.000508491192315201,0.000205688186313375,0.000944659860022079,0.000492611736667477,0.000935324421538914,0.000885244631812335,0.000614976446688771,0.000356263508578675,0.000826741643296376,0.00091139768436411,0.000743286715609979,0.000314869570804568,0.000345932575856135,0.000724726070757296,0.00133905074904646,7.54429987636085e-06,0.952,"0 Test set","HS over"
